listing_id,bed_type,bed_length
280938937,,61.7
280912171,,61.7
251252333,,61.7
275157942,,61.7
281681865,,61.7
279957527,,61.7
276525298,,61.7
280403183,,61.7
281399276,,61.7
269509587,,61.7
273368808,,61.7
277895462,,61.7
278571799,,61.7
280734556,,61.7
278011348,,61.7
279588593,,61.7
281183610,,61.7
277797833,,61.7
278468858,,61.7
279897359,,61.7
281222378,,74
277561223,,61.7
279073347,,61.7
268714947,,61.7
280986592,,61.7
269509580,,61.7
277968698,,61.7
281033898,,61.7
280734266,,61.7
279250755,,61.7
277902298,,61.7
281276644,,61.7
278516789,,61.7
279487839,,61.7
278970306,,61.7
280221850,,61.7
281478675,,61.7
279152420,,61.7
280679574,,61.7
281384321,,61.7
276783476,,61.7
281454244,,61.7
281302794,,61.7
278063208,,61.7
280429832,,61.7
277381448,,61.7
269509595,,61.7
281567748,,61.7
259624490,,61.7
278845805,,61.7
279844464,,61.7
274057667,,61.7
274387832,,61.7
278200510,,61.7
275559200,,61.7
280549574,,61.7
258419748,,61.7
280053176,,61.7
280562957,,61.7
281115526,,61.7
280584741,,61.7
280371258,,61.7
279759629,Short,61.7
279770457,,61.7
279642530,,61.7
279142951,,61.7
279815904,,61.7
278750758,,61.7
281062056,,61.7
281561705,,61.7
279837439,,61.7
281326427,,61.7
277575038,,61.7
278576347,,61.7
277968697,,61.7
281126134,,61.7
278065396,,61.7
278871263,,61.7
275087752,,61.7
279372887,,61.7
279485742,,61.7
280370183,,61.7
281114624,,61.7
278828315,,61.7
281301030,,61.7
280763816,,61.7
274721156,,61.7
277229363,,61.7
279588594,,61.7
281233808,,61.7
280977067,,61.7
276219809,,61.7
279951345,,61.7
276421347,,61.7
276839692,,61.7
277641755,,61.7
278854297,,61.7
279242295,,61.7
281681863,,61.7
279152685,,61.7
279818363,,61.7
279323686,,61.7
280437160,,61.7
280235493,,61.7
280480141,,61.7
261878878,,61.7
281465634,,61.7
275735411,,61.7
280880653,,61.7
279900003,,61.7
275480261,,61.7
279934331,,61.7
280938939,,61.7
261287015,,61.7
276915079,,61.7
280623593,,61.7
281315392,,61.7
280430899,,61.7
277242010,,61.7
279250770,,61.7
279722954,,61.7
280426100,,61.7
276536960,,61.7
277136000,,61.7
278267113,,61.7
278009261,,61.7
280981778,,61.7
278983113,,61.7
281487868,,61.7
279364750,,61.7
280495396,,61.7
280623597,,61.7
280519662,,61.7
278206550,,61.7
277240375,,61.7
279318584,,61.7
279128735,,61.7
279999628,,61.7
281621736,Short,61.7
280275932,,61.7
276209607,,61.7
277222054,,61.7
281082654,,61.7
281396071,,61.7
280368688,,61.7
275495671,,61.7
277166352,,61.7
280417830,,61.7
280677924,,61.7
281042896,,61.7
279813317,,61.7
280548575,,61.7
279770451,,61.7
280918477,,61.7
281366160,,61.7
280079935,,61.7
279433477,,61.7
281299069,Short,61.7
280821045,Short,61.7
276907468,,61.7
277240496,,61.7
277397300,,61.7
279562613,,61.7
278982322,,61.7
280783817,,61.7
212014013,Short,78.7
261363376,Short,78.7
280880654,,74
280110644,,74
258289705,,74
280221949,,74
261703507,,74
261053557,,74
279151697,,74
279890519,,74
281242494,,74
279836436,,74
280209900,,74
278983089,,74
257288017,,74
280370349,,74
281061843,,74
278391754,,74
280370347,,74
279722992,,74
275553402,,74
278715538,,74
259086132,,74
280683427,,74
278410357,,74
275083101,,74
270286931,,61.1
254197985,,61.1
281364438,,61.1
281037439,,61.1
278760904,,61.1
255851729,,61.1
278541754,Short,78.7
281671133,,97.6
276410019,,
271647215,,78.7
281177369,Long,78.8
280770033,,78.8
281263544,,97.6
281263548,,78.8
280120034,,78.8
239822839,,78.7
281537600,,78.7
279930385,,78.7
257914454,Long,78.7
274558927,Short,78.7
280443500,Long,97.6
272937007,Long,97.6
280510906,Long,97.6
270478117,,
280804262,Long,97.6
250581238,,97.6
279846428,Long,97.6
281443561,Short,78.7
278033688,,78.7
278251851,,78.8
275366516,Short,78.8
276920596,Long,78.7
274598159,Short,78.7
252939032,,78.7
274544329,,78.7
260419847,,97.6
242225632,Short,
280793861,,
280681139,,
276377211,,78.7
271540072,Short,78.7
274534691,,78.7
270457302,,97.6
278899802,,78.8
281394023,,78.8
281654072,Short,78.8
274557458,,78.8
273340023,,78.8
281380035,,78.8
280884131,,78.8
276112252,Regular,72.8
277541599,Long,97.6
279714682,,97.6
278654591,,61.1
280645431,,61.1
244156184,,61.1
277629671,Regular,72.8
279084955,,78.9
278358861,,78.9
278465671,,78.9
280997800,,78.9
281477415,Long,97.8
280229852,,78.9
271610049,,78.9
281606559,,78.9
281230005,,78.9
278299797,,78.9
281671062,,78.9
280996261,,78.7
279383829,,78.9
279605628,,78.9
280097430,,78.9
243975860,,78.9
270841581,Long,97.8
271781318,,78.7
275569334,Short,78.7
281599507,Short,78.7
278185553,,78.9
281533351,,78.9
278480002,,78.9
280570621,Long,97.8
281038799,,78.9
280596919,,78.9
278622352,,78.9
280524167,,78.9
257351798,,78.7
281586197,,78.7
274096017,,78.7
276939749,,78.9
274704529,,78.9
279875546,,78.9
280681136,,78.7
279460384,,61.7
279373973,,61.7
276219940,,61.7
280730325,,61.7
280397797,,61.7
275366607,,61.7
280544523,,69.9
277714680,,69.9
281418547,,69.9
281469830,,69.9
277610005,,69.9
276642865,,69.9
281395062,,69.9
279883904,,69.9
279417714,,69.9
279031807,,69.9
279365617,,69.9
278637877,,69.9
278690003,,69.9
280340016,,69.9
281126137,,69.9
281608725,,69.9
281172127,,69.9
281100000,,69.9
280905009,,69.9
280372739,,69.9
280623598,,69.9
278876126,,69.9
280160744,,69.9
279433476,,69.9
279959166,,69.9
281017673,,69.9
281612171,,69.9
186051378,,78.7
280962990,,78.7
279125927,,78.7
276492547,,78.7
277802885,,78.7
279832250,,78.7
281033666,,78.7
278296146,,78.7
280422135,,78.7
276919515,,78.7
275507432,Short,78.7
259363869,Short,78.7
279997390,,78.7
277298835,,78.7
277936371,,78.7
279041839,Short,78.7
278277691,,78.7
281212237,,78.7
279050547,,78.7
254390052,,78.7
280652647,,78.7
280912859,,78.7
281482750,,78.7
280792919,,78.7
216752186,Short,78.7
280935131,,78.7
272875786,,78.7
279762226,,78.7
266611174,,78.7
280747436,,78.7
242979137,Short,78.7
279890893,,78.7
281230002,,78.7
277191412,Short,78.7
276294082,,78.7
274019677,,78.7
278623010,,78.7
274876561,,78.7
274224330,,79.4
274154791,,79.4
279434166,,79.4
258011342,,79.4
275020025,,79.4
277939948,,79.4
279959167,,79.4
277790024,,79.4
266020426,,79.4
267048735,,79.4
274183064,,79.4
279358874,,79.4
281198121,,79.4
276209470,,79.4
277009683,,79.4
280742491,,79.4
280240498,,79.4
279247241,,79.4
281318140,,79.4
267105395,,79.4
277213126,,79.4
279093287,,79.4
280070690,,79.4
281198124,,79.4
281573911,,79.4
276620560,,79.4
266474380,,79.4
266637558,,79.4
279721137,,79.4
281064043,,79.4
281239743,,79.4
266849168,,79.4
268686767,,79.4
276903205,,79.4
279611564,,79.4
276345702,,79.4
275771496,,79.4
279375210,,79.4
279322974,,79.4
279770461,,79.4
281064051,,79.4
281198120,,79.4
281574383,,79.4
223861030,,79.4
256276793,,79.4
279721135,,79.4
280625142,,79.4
266921083,,79.4
281061846,,79.4
262953123,,79.4
269557214,,79.4
276903203,,79.4
281317032,,79.4
276437502,,79.4
259775932,,79.4
266474383,,79.4
278601522,,79.4
278808783,,79.4
279836434,,79.4
276352515,,79.4
276352509,,79.4
276157209,,79.4
265371302,,79.4
276352518,,79.4
239541036,,79.4
276247655,,79.4
276352522,,79.4
276375585,,79.4
280559803,,79.4
279409452,,79.4
276247651,,79.4
276352511,,79.4
276247652,,79.4
270908580,,79.4
277047046,,79.4
267640184,,79.4
279260217,,79.4
279611561,,79.4
248917339,,79.4
267870319,,79.4
278453375,,79.4
279364254,,79.4
280623592,,79.4
279547931,,79.4
281414201,,79.4
269593804,,79.4
267757511,,79.4
274957121,,79.4
279889250,,79.4
281061844,,79.4
281573910,,79.4
280917996,,79.4
279364256,,79.4
280781744,,79.4
281119845,,79.4
280740973,,79.4
281119846,,79.4
281061850,,79.4
280675598,,79.4
279364291,,79.4
279959411,,79.4
279723273,,79.4
280919075,,79.4
281317030,,79.4
267982585,,79.4
281064325,,79.4
281198122,,79.4
279723274,,79.4
280430902,,79.4
281114621,,79.4
281061841,,79.4
264134863,,79.4
280254461,,79.4
280288484,,79.4
280494416,,79.4
281199072,,79.4
260719222,,79.4
260934829,,79.4
280919777,,79.4
272955250,,79.4
278875693,,79.4
280048038,,79.4
279812381,,79.4
281590779,,79.4
268089795,,79.4
276618981,,79.4
276933080,,79.4
279409450,,79.4
279187477,,79.4
268089862,,79.4
279409454,,79.4
279299603,,79.4
281312874,,79.4
279185575,,79.4
280624883,,79.4
268089827,,79.4
268089891,,79.4
268089964,,79.4
276257262,,79.4
279185578,,79.4
279185572,,79.4
279185580,,79.4
278989423,,79.4
277385844,,79.4
279409453,,79.4
280597191,,79.4
279696768,,79.4
279300277,,79.4
281659490,,79.4
277224597,Short,78.7
281671750,,78.7
280995099,,78.7
280316301,Short,78.7
267149630,,78.7
159508753,Short,78.7
277228049,,69.9
280560041,,69.9
277170727,,69.9
258955062,,69.9
277823994,,69.9
278067823,,69.9
280482249,,69.9
264701939,,69.9
279767166,,69.9
280984208,,
280475137,,
280702752,,69.9
280721681,,69.9
280340018,,
280930166,,
279157184,,69.9
281151712,,
280402060,,69.9
278939500,,
278635638,,69.9
267647429,,69.9
279837677,,69.9
280439711,,69.9
278386046,,69.9
280140049,,69.9
233633488,,69.9
280295967,,69.9
280387016,,69.9
280434688,,69.9
278451277,,69.9
281240786,,69.9
280549575,,69.9
274857435,,69.9
281313249,,69.9
277806596,,69.9
279603104,,69.9
280897576,,69.9
278503004,,69.9
279093289,,69.9
281241430,,69.9
281198119,,69.9
281484139,,69.9
278637881,,69.9
277662632,,69.9
277242433,,69.9
279287809,,69.9
279093057,,69.9
281631020,,69.9
281375246,,69.9
278609691,,69.9
280984210,,69.9
278600460,,69.9
280093748,,69.9
278701846,,69.9
279093288,,69.9
280992759,,69.9
280605731,,69.9
279950043,,69.9
281102912,,69.9
276662537,,69.9
276436386,,69.9
279058177,,69.9
280710038,,69.9
280719555,,69.9
274630840,,69.9
280557183,,69.9
280540146,,69.9
281061845,,69.9
281064329,,69.9
281317314,,69.9
279882338,,69.9
281484140,,69.9
278192747,,69.9
277816209,,69.9
280992761,,69.9
278742070,,69.9
277944632,,69.9
279680022,,69.9
264503476,,69.9
278631171,,69.9
280056473,,69.9
281064327,,69.9
266421883,,69.9
279093286,,69.9
273635392,,69.9
274494087,,69.9
280519664,,69.9
274386107,,69.9
276637584,,69.9
277009684,,69.9
274386102,,69.9
271352558,,78.9
280252037,,78.9
279305775,,78.9
278048279,,78.9
279932908,,78.9
278295696,,78.9
278438140,,78.9
281121647,,78.9
276202317,,78.9
279404435,,78.9
278567605,,78.9
281555627,,78.9
281175399,,78.9
279648856,,78.9
279938158,,78.9
276952784,,78.9
279475778,,78.9
281144669,,69.3
279283044,,78.9
280891543,,78.9
277992433,,78.9
255740037,,78.9
280030762,,78.9
278899821,,78.9
279222982,,78.9
281179254,,78.9
276964790,,78.9
278635657,,78.9
281198739,,78.9
279737886,,78.9
276930021,,78.9
278987276,,78.9
279688041,,78.9
280664467,,78.9
279512455,,78.9
279801039,,78.9
280819614,,78.9
280633206,Short,78.9
281156846,,78.9
278690029,,78.9
277573057,,78.9
281582844,,78.9
281015992,,78.9
281464137,,78.9
278690031,,78.9
275785711,,78.9
279808279,,78.9
281289978,,78.9
276809333,Short,78.9
281172112,,78.9
281666929,,78.9
280079928,,78.9
275439902,Short,78.9
279605627,,78.9
280187566,,78.9
280675439,,78.9
279176460,,78.9
280585189,,78.9
281442931,Short,78.9
280980472,,78.9
279686941,,78.9
277177962,,78.9
281397588,,78.9
276714968,,78.9
275855331,,78.9
276896912,,78.9
280350013,,78.9
278740164,,78.9
278486880,,78.9
280101303,,78.9
279821201,,78.9
279698390,,78.9
281317819,,78.9
275452398,,78.9
269691338,,78.9
279318606,,78.9
277818299,,78.9
276235277,,78.9
279420796,,78.9
277993753,,78.9
278231173,,78.9
278895148,,78.9
272132059,,78.9
276202327,,78.9
280868771,,78.9
278019151,,78.9
279748369,,78.9
278258326,,78.9
281421936,,78.9
276125043,,78.9
278969307,,78.9
281172119,,78.9
262641054,,78.9
279250768,,78.9
276822346,,78.9
275662197,,78.9
278141783,,78.9
276080774,,78.9
280586684,,78.9
277314645,,78.9
271779641,,78.9
281528652,,78.9
276098316,,78.9
276706059,,78.9
279250765,,78.9
281360006,,78.9
278553989,,78.9
277556317,,78.9
277822197,,78.9
279380715,,78.9
277751542,,78.9
280751036,,78.9
276023657,,78.9
280564534,,78.9
280706421,,78.9
281588321,,78.9
276790281,,78.9
278740181,,78.9
277650483,,78.9
279649172,,78.9
275343608,,78.9
279865986,,78.9
279299612,,78.9
281050516,,78.9
277939953,,78.9
278858220,,78.9
278647408,,78.9
279830607,,78.9
279112962,,78.9
279299494,,78.9
279560953,,78.9
281047696,,78.9
280725711,,78.9
278637880,,78.9
279578591,,78.9
279821216,,78.9
280307891,,78.9
281244826,,78.9
280328721,,78.9
276345099,,78.9
274736779,,78.9
275914872,,78.9
273434406,,78.9
280416048,,78.9
281244804,,78.9
278354979,Short,78.9
280584743,,78.9
281244818,,78.9
280325615,,78.9
279250766,,78.9
280658812,,78.9
281473198,,78.9
279247772,,78.9
280937260,,78.9
281240324,,78.9
277151832,,78.9
280718553,,78.9
279605622,,78.9
276290019,,78.9
279507347,,78.9
276783475,,78.9
275724188,,78.9
272422269,,78.9
200751053,,78.9
273405730,,78.9
277427159,,78.9
280916728,,78.9
276392902,,78.9
278320298,,78.9
279147765,,78.9
278169969,,78.9
279078695,,78.9
278866317,,78.9
275709793,,78.9
276927037,,78.9
281178306,,78.9
278557824,,78.9
279084954,,78.9
278505475,,78.9
281423868,,78.9
276525295,,78.9
277538586,,78.9
279932904,,78.9
280428718,,78.9
276323998,,78.9
279151432,,78.9
273167065,,78.9
278456403,,78.9
279889253,,78.9
280285525,,78.9
278076184,,78.9
281289757,,78.9
276822706,,78.9
280495099,,78.9
281175389,,78.9
277388721,,78.9
276986017,,78.9
280965651,,78.9
275095982,,78.9
279382514,,78.9
278430415,,78.9
279983204,,78.9
280549562,,78.9
278456408,,78.9
279885638,,78.9
280979535,,78.9
278169964,,78.9
279865093,,78.9
280279141,,78.9
279477622,,78.9
281277910,,78.9
277295260,,78.9
278378300,,78.9
281276843,,78.9
279185571,,78.9
269343036,,78.9
281107090,,78.9
279819055,,78.9
274647216,,78.9
278270019,,78.9
281256051,,78.9
279911391,,78.9
280930130,,78.9
280118097,,78.9
279420497,,78.9
281249672,,78.9
275945198,,78.9
280479740,,78.9
276149736,,78.9
281244825,,78.9
278197452,,78.9
278573151,,78.9
281449840,,78.9
281048683,,78.9
280936148,,78.9
279090033,,78.9
277645088,,78.9
281038796,,78.9
281479872,,78.9
278261764,,78.9
280919799,,78.9
280532543,,78.9
276737100,,78.9
276604638,,78.9
279356070,,78.9
279131786,,78.9
281460045,,78.9
280981787,,78.9
276618757,,78.9
280416832,,78.9
280950016,,78.9
281442865,Short,78.9
279296385,,78.9
279165068,,78.9
281300671,,78.9
279250771,,78.9
276114056,,78.9
279197836,,78.9
244717019,,78.9
281244799,,78.9
276731366,,78.9
280192262,,78.9
277593135,,78.9
278629007,,78.9
280904068,,78.9
277890006,,78.9
277997002,,78.9
281366516,,78.9
277997000,,78.9
281381424,,78.9
280412453,,78.9
281536823,,78.9
281102786,,78.9
281020986,,78.9
278379940,,78.9
279153105,,78.9
267975050,,78.9
280431549,,78.9
281660258,,78.9
281268144,,78.9
279776916,,78.9
278881794,,78.9
281037779,,78.9
277217092,,78.9
278567609,,78.9
280920313,,78.9
280751822,,78.9
277450782,,78.9
258882215,Short,78.9
279299605,,78.9
280710971,,78.9
280328722,,78.9
277572384,,78.9
279820568,,78.9
281607323,,78.9
280075106,,78.9
281349605,,78.9
279834391,,78.9
277667851,,78.9
278276635,,78.9
280048074,,78.9
275276574,,78.9
280367960,,78.9
280303471,,78.9
280469968,,78.9
279606772,,78.9
278911921,,78.9
280285756,,78.9
275490576,,78.9
281305325,,78.9
223959550,,78.9
281422998,,78.9
281540042,,78.9
280469981,,78.9
254823228,,78.9
277824744,,78.9
281385457,Short,78.9
279679038,,78.9
280252034,,78.9
280442544,,78.9
280207605,Short,78.9
278719727,,78.9
279360020,,78.9
278185552,,78.9
273036944,,78.9
276768580,,78.9
278188750,,78.9
280979523,,78.9
280547960,,78.9
279084577,,78.9
281491264,Short,78.9
278450044,Short,78.9
279283048,,78.9
279773382,,78.9
277939935,,78.9
280280003,,78.9
280805035,Short,78.9
279808617,,78.9
280742363,,78.9
278426375,,78.9
280898084,,78.9
281254424,,78.9
279999621,,78.9
279929689,,78.9
280930131,,79.4
276641096,,79.4
281573907,,79.4
281317031,,79.4
281239745,,79.4
281317033,,79.4
281573908,,79.4
281359789,,79.4
262440191,,79.4
275214932,,79.4
276304571,,
264512546,,
267058887,,
248153181,,
258580843,,
236155962,,
281470407,,
272685925,,
267926678,,
247637274,,
247637285,,
263058010,,
277944819,,
262276762,,
281360738,,
281359991,,
281470406,,
277116398,,
276641687,,
253127669,,
237530304,,
265945804,,
246629908,,
281360736,,
276124411,,
243347750,,
237150630,,
236211685,,
263057958,,
273619389,,
276786964,,
278288952,,
245768061,,
247637291,,
243879762,,
277432256,,
268089899,,
267268718,,
274855012,,
268089920,,
263017871,,
258841568,,
231877753,,
268090062,,
268089799,,
266346094,,
273719250,,
279944292,,
262564603,,
278517421,,
281470405,,
263165787,,
270058121,,
280354984,,
276304574,,
272443387,,
246207728,,
239893464,,
280466228,,
280977208,,
261428681,,
279472136,,
266461959,,
264424063,,
255489099,,
267059129,,
280609442,,
246505436,,
253314699,,
246289889,,
262294268,,
260864711,,
280354987,,
272443386,,
280321596,,
262294265,,
281123075,,
270262501,,
275988243,,
260924974,,
254199657,,
280426479,,
269499976,,
271480024,,78.9
280021235,Short,
280686686,,78.9
281073421,Short,78.9
272602061,Short,78.9
280805036,Short,79.1
271118000,,79.1
229979476,,79.1
225172940,,79.1
279867600,,79.1
274860735,Long,79.1
277120042,,67.1
277433557,,67.1
260669364,,
277767792,,67.1
278447583,,67.1
279270506,,
278154104,,67.1
279636034,,67.1
279333015,Short,67.1
275440362,Short,67.1
280021373,Short,67.1
279332295,Short,67.1
277079021,,67.1
281007312,Short,67.1
274446496,,
278542623,Short,67.1
281003371,,67.3
279989296,,79.1
236364208,,79.1
279907327,,79.1
276136229,,79.1
281627666,,79.1
279363493,,67.3
279029352,,67.3
281470033,,67.3
281438767,,
249680009,,67.3
279747295,,67.3
281350197,,67.3
281117678,,67.3
280947651,,67.3
261862292,,67.3
281588547,,67.3
178595749,,67.3
280570829,,67.3
278175432,,67.3
279312755,,67.3
278293099,,67.3
279750036,,67.3
277501255,,67.3
281508604,,67.3
278758808,,67.3
277062847,,67.3
276944248,,67.3
277402829,,67.3
251701576,,67.3
277584736,,78.7
278174416,,78.7
280736580,,78.7
276748062,,78.7
276819989,,78.7
279404969,,78.7
277348956,,78.7
281475774,,
281567025,,78.7
277806501,,67
281453483,,67
224382434,,67
223731604,,67
280249490,,67
280490247,,67
277627265,,67
279958793,,67
278251477,,67
279719221,,67
280606047,,67
279949040,,67
277945156,,67
271791907,,67
281164473,,67
271719978,,67
279282763,,67
278851053,,67
277296546,,67
280240054,,67
271791919,,67
280307949,,67
280596823,,67
280557994,,67
280210009,,67
280968053,,67
281332591,,67
280164515,,67
278390021,,67
279799164,,67
280250039,,67
280169445,,67
279037246,,67
256733265,,67
281040027,,67
279813857,,67
277020020,,67
274090035,,67
279270913,,67
229630557,,67
279219482,,67
267293096,,67
279759881,,67
280250013,,67
276446383,,67
277339013,,67
270293213,,67
276624127,,67
279820060,,67
279569297,,67
277537301,,67
276147262,,67
276141124,,67
267308755,,67
276624131,,67
276253998,,67
279404922,,67
277303616,,67
276624128,,67
276821211,,67
276599770,,67
277113593,,67
279404936,,67
276335669,,67
276522618,,67
266700908,,67
270139856,,67
279404971,,67
277348953,,67
277338050,,67
279192909,,67
276040887,,67
276937469,,67
276335668,,67
277113528,,67
277021376,,67
278071525,,67
276909037,,67
276627009,,67
278006781,,67
276925522,,67
276253999,,67
277450871,,67
279404929,,67
277113530,,67
277113594,,67
266888141,,67
276335661,,67
275060366,,67
274583044,,67
277207624,,67
276353169,,67
276622800,,67
277537300,,67
276446384,,67
279707610,,67
280715322,,67
267346158,,67
277113592,,67
276124065,,67
279404924,,67
267665751,,67
278451791,,67
277205366,,67
277819608,,67
276107464,,67
275476093,,67
277444040,,67
279503049,,67
276374009,,67
281211352,,67
277011429,,67
276726021,,67
228668679,,67
266536271,,67
278759176,,67
280158911,,67
278010020,,
275255016,,67
277460681,,67
280751848,,67
279536088,,67
280141826,,67
277350027,,67
281333359,,67
280070004,,67
278620020,,
228104162,,78.7
280885701,,78.7
278350055,,78.7
241117776,,
276507515,,78.7
274754668,,
276609803,,78.7
276207360,,78.7
278451786,,
276446381,,
276446386,,78.7
273383410,,78.7
267291987,,98.5
279825686,,98.5
236765741,,
267291992,,98.5
279404943,,
279090922,Regular,73.3
281330908,Short,73.3
279654337,Short,73.3
273863342,Short,73.3
271232620,Short,73.3
280460875,Regular,73.3
280802974,Regular,73.3
281315170,,73.3
278565421,Regular,73.3
281005541,Regular,73.3
281590041,,59.5
280316091,Short,59.5
275823900,Short,59.5
277065813,,59.5
268581174,,59.5
276236382,,59.5
280886884,Short,59.5
280190479,,59.5
279793303,,59.5
279880024,,59.5
279268883,,59.5
277214529,Short,59.5
281126281,,59.5
280687126,Short,59.5
280947669,,59.5
278565427,Regular,73.3
280259314,,73.3
280880021,,73.3
280884132,,73.3
281220766,,73.3
280611629,,73.3
279272680,,73.3
281512602,,73.3
280715331,,73.3
278162007,,73.3
280799685,,73.3
262463458,,73.3
280841108,,73.3
279385385,,73.3
281008214,,73.3
281411593,,73.3
280539898,,73.3
279785314,Regular,73.3
280834570,,73.3
279185082,,
281430300,,73.3
281515135,Regular,73.3
281284864,,73.3
271791924,,73.3
279720017,,59.5
274406945,,59.5
280633421,Short,59.5
277980003,,59.5
281460014,,59.5
279285331,,59.5
279975207,,59.5
274090051,,59.5
278710007,,59.5
275740532,,59.5
280250011,,59.5
281581460,,59.5
280417898,,59.5
277714873,,59.5
281032463,,59.5
279628341,,59.5
279222259,,59.5
264629662,Short,59.5
278154110,,59.5
277871964,,59.5
274137249,,59.5
279363199,,59.5
280548268,,59.5
271791931,,59.5
280668785,,59.5
281290802,,59.5
281214755,,59.5
280630688,,59.5
280135093,,59.5
280845567,,59.5
280769620,,59.5
281050610,,59.5
281361642,,59.5
279989302,,59.5
278174417,,59.5
279706209,,59.5
281097274,,59.5
281148648,,59.5
274074960,,59.5
268918894,,59.5
279903400,,59.5
281443228,,59.5
281383941,,59.5
281414319,,59.5
280954150,,59.5
277974976,,59.5
280947281,,59.5
278831587,,59.5
280650579,,59.5
280691871,,59.5
281567340,,59.5
275320896,,59.5
240208779,,59.5
271791913,,59.5
281381795,,59.5
281027345,,59.5
276810002,,59.5
277853621,,59.5
276923086,Short,59.5
280483892,,59.5
280603567,,59.5
270660427,,59.5
280934622,,59.5
235857645,,59.5
238448074,,59.5
280798137,,59.5
272730414,,59.5
279348814,,59.5
279816763,,59.5
280956317,,59.5
280123767,,59.5
281460811,,59.5
281520361,,59.5
278272179,Short,59.5
278517762,,59.5
279571944,,59.5
278328432,,59.5
279957373,,59.5
280888377,,59.5
279882556,,59.5
256934697,,59.5
270900598,,59.5
273116942,,59.5
281070278,,59.5
211059761,,59.5
280882877,,59.5
264600015,,59.5
281472219,,59.5
278332855,,
281394385,,59.5
259194987,,59.5
280863294,Short,59.5
280620417,,59.5
279825882,,59.5
262640081,,59.5
280927266,,59.5
280805057,,59.5
280363923,,59.5
267515608,,59.5
280974784,,59.5
275565223,,59.5
279920020,,59.5
271791908,,59.5
281403733,,59.5
280315910,,59.5
277285432,,59.5
280334649,,59.5
280772281,,59.5
281054774,,59.5
280150683,,59.5
279005138,,59.5
275921663,,73.3
276947170,Regular,73.3
277627096,Long,73.3
277936235,,73.3
279795834,,73.3
280350010,,
281300035,,73.3
280597886,,73.3
279041221,,73.3
281234626,,73.3
280191157,,73.7
281420061,,73.3
263352595,,78.9
268770047,,79.1
281599710,Short,78.9
266328278,,78.9
277629673,,
268600052,,67.3
274630237,,67.3
268430009,,67.3
281110043,,67.3
229070540,,78.7
277488860,,67
280145462,,67
276923475,,78.7
281034187,,
275196525,,67
281617129,,78.7
278524283,,78.7
279445362,,78.7
280482702,,78.7
277041649,,78.7
265733313,,67
244089783,,
279030015,,67
241113768,,78.7
279441446,,78.7
280936223,,78.7
281079357,,78.7
279828828,,78.7
279666544,,78.7
280645115,,98.5
263890031,,98.5
278763706,,73.3
273994359,,73.3
244460260,,73.3
280279245,,73.3
281575618,,73.3
281351406,,73.3
276122943,,73.3
279785295,Regular,73.3
281196480,,73.3
281362882,,73.3
279404785,,73.3
272362083,Regular,73.3
281671794,,73.3
275162720,,73.3
244317024,,73.3
280084936,Short,59.5
278494955,Short,59.5
281332570,Short,59.5
281190042,,59.5
281570035,,59.5
279310000,,59.5
279861911,,
277951599,,
280562729,,
281300724,,
276856631,,
279404569,,
279198879,,
279193482,,
279422765,,
280104207,,
278370215,,
280455466,,
279506458,,
279021793,,
278646553,,
279033768,,
280536086,,
280536087,,
280482560,,
278453021,,
281028115,,
278835340,,
280333608,,
281157385,,
279489939,,
281274225,,
278969306,,
280725859,,
281157384,,
279795167,,
278780203,,
279939249,,
281157610,,
280034534,,
281607952,,
279114012,,
279149465,,
279823747,,
279257509,,
279257506,,
279569298,,
280691982,,
280913355,,
280719731,,
281423402,,
280298602,,
281300725,,
279823757,,
281296672,,
281274227,,
278747049,,
278747055,,
279257512,,
277951601,,
281547393,,
280325236,,
281307875,,
279707617,,
281157389,,
279504555,,
279799104,,
279192906,,
279678709,,
280326025,,
278774833,,
278774832,,
279404572,,
277779788,,
278946344,,
280034535,,
281547394,,
279149464,,
281021504,,
276178060,,
279820696,,
280965521,,
281277461,,
281577408,Short,74.6
273142381,Short,74.6
279668996,,56.3
269491933,,
278541490,Short,
280153595,Short,78.8
279910045,,78.8
277546760,,78.8
280602594,,
278845917,,78.8
279506928,,78.8
280901940,,78.8
193389524,,78.8
271525589,,
274838400,Short,78.8
278909510,,
255682210,,97.8
275495643,,97.8
263169663,,97.8
257392399,,97.8
275495650,,97.8
279092796,,97.8
255208801,,97.8
260327881,,97.8
260327875,,97.8
259240042,,
280890286,,78.9
245870236,,78.9
260877237,,78.9
259300883,,78.9
268338972,,78.9
256778944,,78.9
254424895,,78.9
256613992,,
276948544,,
275215840,,69.3
281423870,,69.3
281230020,,69.2
281402772,,
280633031,Short,78.7
269467431,Short,78.7
281490730,Short,
281460042,,
281366508,,
280190805,,78.7
279930990,,69.3
279893175,,69.3
277463265,,69.3
279599609,,69.3
279037628,,69.3
279639347,,69.3
271052990,,69.3
279413100,,69.3
274426654,,69.3
216570032,Short,69.3
281231773,,69.3
277957776,,69.3
275794274,Short,69.3
270591194,,69.3
277630339,Short,69.3
273035807,,69.3
279428070,,69.3
281121636,,69.3
234257897,,69.3
276700023,,69.3
280229861,,69.3
280175101,,69.3
280404477,,
278044717,,69.2
273879935,,
267952942,,69.2
280602555,,69.2
230026457,Short,69.2
281600037,Short,69.2
276244030,,69.2
278323810,,78.7
280021643,Short,78.7
264896930,,78.7
277901087,,78.7
276567621,,78.7
279661335,,78.7
279566572,,78.7
280838214,Short,69.3
