model_id,maximum_seating
248178808,7
248179036,5
248187738,
248189668,2
248191915,7
248192268,5
248193798,7
248195242,2
248202729,8
248210202,7
248215925,5
248217159,5
248217523,5
248223633,5
248230009,5
248230023,5
248234918,5
248236133,5
248236135,5
248236138,5
248237161,5
248250020,2
248250913,5
248264612,5
248265515,8
248269034,
248269043,
248271277,5
248272198,2
248282032,5
248288600,8
248297925,5
248300175,3
248303495,5
248305984,5
248335936,5
248335948,5
248336256,5
248336257,5
248339621,7
248342060,5
248354456,
248354457,
248354460,
248357777,5
248358122,
248358871,7
248368699,7
248368708,7
248373509,5
248387011,5
248387880,5
248388505,7
248398060,5
248405905,
248406603,
248410571,5
248411848,2
248420174,3
248433814,5
248442913,8
248451883,8
248457477,2
248476366,5
248477094,7
248487883,5
248495042,5
248497995,5
248511903,7
248511904,7
248520348,5
248524469,7
248542005,7
248543398,2
248543431,2
248543723,8
248554413,5
248558902,7
248559542,7
248562521,7
248570946,8
248582365,5
248582836,15
248585921,5
248588854,5
248589572,5
248589573,5
248589748,5
248596518,5
248604492,7
248635698,2
248638577,2
248641976,8
248645015,5
248645021,5
248645160,2
248645793,5
248660038,7
248660042,7
248660080,7
248660966,2
248674737,5
248680128,12
248685239,7
248685241,7
248687052,5
248688430,5
248689488,5
248689490,5
248691106,5
248716986,7
248720360,7
248720674,5
248720681,2
248720687,5
248721928,8
248723326,7
248751376,7
248751986,5
248752598,8
248752683,5
248753204,5
248753206,5
248753263,5
248758286,7
248765614,7
248765633,7
248766233,7
248766437,5
248778323,5
248780919,7
248781767,5
248786610,8
248795140,5
248802089,5
248808397,5
248808472,5
248809099,5
248810945,
248816413,5
248817644,5
248820510,5
248826299,7
248826302,7
248826304,7
248828950,8
248834682,5
248840971,2
248847279,5
248847813,5
248848270,5
248852553,7
248862556,8
248867370,5
248867684,5
248871668,5
248874728,8
248880974,5
248885252,5
248886926,7
248895019,5
248895302,7
248896851,5
248904614,5
248907494,7
248911473,7
248915049,5
248915998,5
248916467,7
248923472,7
248925263,5
248935365,
248936231,5
248939495,7
248945457,7
248947797,5
248949619,5
248951049,7
248953229,5
248961242,5
248961263,5
248966798,5
248966799,5
248967053,5
248968203,5
248980012,5
248982903,7
248984054,7
248990709,5
248996609,5
248997752,5
249000020,5
249004555,5
249005705,7
249028069,7
249033116,
249033123,5
249039785,7
249048158,5
249054467,5
249062912,5
249063500,5
249063527,5
249063552,5
249063585,7
249063597,7
249063615,8
249063629,5
249063630,8
249066828,7
249083293,5
249090011,5
249110938,5
249118011,5
249122266,5
249123466,5
249136674,5
249139515,5
249151976,5
249151979,5
249151980,5
249151986,5
249151989,5
249151996,5
249152001,7
249152002,5
249152005,7
249154550,8
249156087,5
249158414,5
249159643,5
249162064,5
249165202,5
249165264,5
249169401,5
249169414,5
249174119,5
249176254,5
249177236,7
249189259,5
249195837,4
249198415,5
249198419,5
249209518,8
249210640,7
249211090,7
249211272,7
249217817,5
249232962,5
249235589,5
249241311,2
249241384,5
249243140,8
249244763,7
249247402,8
249248421,5
249250311,5
249250577,
249252988,5
249259171,5
249260073,5
249277078,7
249277217,5
249277221,5
249277222,5
249285652,5
249289117,5
249296394,7
249301514,5
249301892,7
249302668,7
249306278,7
249314085,5
249318569,5
249318801,5
249318809,7
249323294,5
249324159,2
249325826,8
249326094,4
249338535,5
249339738,
249341622,5
249353562,2
249354326,5
249356402,3
249359385,5
249360054,5
249365697,2
249369532,7
249372570,8
249373816,5
249373906,5
249380049,2
249380050,2
249381348,5
249382055,8
249382161,7
249388801,15
249392897,8
249396149,7
249407140,7
249409290,5
249409545,5
249416662,5
249419645,8
249427898,5
249430333,8
249432098,7
249435168,3
249438157,5
249442492,5
249442499,5
249445140,5
249448693,5
249450514,5
249450850,5
249457535,8
249459169,
249459187,
249461102,8
249474090,5
249477111,5
249477704,5
249477719,5
249481345,5
249487887,5
249492236,5
249492463,5
249492468,5
249492469,5
249492471,5
249492681,5
249492934,5
249492937,5
249492944,5
249492946,5
249493376,5
249493383,5
249493505,5
249493506,5
249493570,5
249493618,5
249493619,5
249493620,5
249493621,5
249509831,5
249509833,5
249509835,5
249509836,5
249517932,5
249518374,7
249518738,5
249520215,5
249522430,2
249526354,5
249540457,8
249543489,8
249544171,7
249544244,5
249547349,5
249549076,7
249553917,4
249556324,5
249556330,5
249556331,5
249556336,5
249569419,2
249575500,7
249586776,7
249587328,5
249592025,5
249592034,5
249594443,5
249595001,8
249595350,5
249608419,5
249609063,8
249609117,5
249610931,7
249612251,7
249616645,5
249632239,5
249632250,5
249632300,7
249634705,5
249640912,5
249641294,5
249643011,5
249644851,5
249644856,5
249644862,5
249646487,7
249646665,7
249648908,
249653181,5
249653251,5
249654692,5
249667491,5
249671139,5
249674049,5
249682146,5
249683941,8
249684032,5
249685075,
249685152,7
249685155,7
249685777,7
249688164,5
249688165,5
249693450,5
249693457,5
249693458,7
249696103,7
249704690,5
249705302,8
249722940,5
249731597,5
249742560,7
249742565,7
249749115,5
249755393,5
249764313,5
249771220,7
249771223,7
249774544,5
249774564,5
249785860,5
249797721,8
249797726,8
249800048,5
249808470,5
249812764,5
249812767,5
249815446,8
249815454,7
249823163,5
249832904,5
249832906,5
249832911,5
249833188,5
249833246,5
249833247,5
249841108,5
249841111,5
249843979,2
249852310,5
249853197,8
249853878,5
249860007,2
249864657,7
249864678,7
249866973,5
249869232,5
249869245,4
249877072,5
249880001,5
249883308,7
249886359,15
249890344,8
249899058,8
249899327,5
249907967,7
249914653,7
249915950,5
249915951,5
249916055,8
249921727,5
249925039,7
249942911,5
249943186,5
249949956,5
249950077,7
249950444,5
249950842,2
249955432,7
249956033,5
249956611,5
249956612,5
249956615,5
249956616,5
249958933,7
249963220,5
249963224,5
249979596,5
249979606,5
249983518,5
249985601,7
249986723,7
249989172,8
249993928,7
249996475,5
249998002,5
249998590,7
249999533,5
250001246,5
250007894,2
250011626,7
250011629,2
250013160,5
250017473,8
250018694,5
250025955,7
250035745,7
250040760,5
250045449,5
250049727,5
250051201,5
250051247,5
250058563,5
250059896,8
250060434,3
250060695,5
250061390,5
250065988,5
250077179,5
250078160,7
250078161,7
250081157,5
250081372,5
250081377,5
250081398,5
250081400,5
250081421,5
250081440,5
250081456,5
250082372,5
250082899,8
250083662,8
250086034,5
250089887,5
250090958,5
250091425,
250092453,5
250095839,5
250097903,5
250100659,5
250105797,5
250107883,6
250109114,5
250109245,5
250109273,8
250109531,5
250109557,5
250109575,5
250123877,5
250128288,8
250134884,8
250134960,8
250136952,5
250137401,5
250138908,5
250154753,5
250154754,5
250154759,5
250167634,7
250167664,5
250167665,7
250167666,7
250167667,5
250169253,5
250183990,8
250185336,2
250185341,7
250187469,7
250195507,5
250203248,5
250203418,
250204854,7
250209188,5
250210679,7
250217057,5
250218572,5
250220614,5
250230907,7
250232482,5
250236790,7
250240352,5
250240711,5
250240712,7
250240713,7
250241202,5
250242498,8
250243894,
250244913,7
250249351,5
250249354,5
250249357,5
250249359,5
250250261,7
250253162,2
250264271,7
250281472,5
250281638,7
250284013,8
250284051,2
250288771,5
250290365,5
250292384,5
250293571,5
250297863,5
250297867,5
250299181,7
250299455,5
250300185,5
250300187,5
250300197,5
250304273,5
250308577,5
250312711,5
250316620,5
250316950,5
250316955,5
250317392,5
250320422,5
250323725,2
250325898,15
250329485,5
250330186,8
250330373,15
250336295,5
250341430,7
250342435,5
250347236,5
250347272,5
250347308,5
250350007,5
250351382,5
250354900,5
250376928,5
250391629,7
250391630,7
250393580,
250393583,5
250393585,5
250393588,5
250396203,5
250413180,15
250413256,5
250413646,5
250413685,5
250413796,7
250413848,5
250417625,7
250420506,5
250421538,5
250428295,5
250429888,5
250434970,5
250443177,2
250445896,5
250452171,5
250452265,7
250453731,7
250453732,7
250453734,7
250461224,5
250462122,2
250462131,2
250472101,5
250483113,5
250483116,5
250488170,5
250489672,5
250494166,5
250501773,7
250501777,7
250517219,5
250523335,2
250523530,5
250525769,
250528490,5
250530008,7
250531585,9
250532155,8
250535265,7
250535267,7
250536703,5
250536707,5
250547915,5
250556104,5
250563164,8
250568094,8
250571521,7
250575935,8
250576723,5
250578192,5
250592154,5
250594385,5
250594391,5
250594392,5
250594394,5
250594396,5
250594400,5
250595042,5
250600201,7
250600298,4
250600302,4
250600593,8
250611260,5
250616509,5
250616516,5
250620527,5
250620530,5
250623999,5
250629172,5
250639551,8
250644718,7
250648076,7
250650525,7
250652644,7
250655108,2
250655163,5
250655395,7
250655462,7
250655620,7
250655643,7
250655711,7
250655718,5
250658134,8
250662261,5
250663125,2
250666852,5
250668287,5
250668796,
250669042,5
250669181,5
250682924,5
250684785,7
250690662,5
250691343,7
250691350,7
250692165,5
250693412,5
250699193,5
250700703,2
250705694,7
250705721,5
250705725,5
250707223,5
250710006,5
250712895,5
250716337,8
250731432,5
250737484,5
250737485,5
250737486,5
250737487,5
250740007,5
250742765,7
250742767,7
250756541,8
250756655,8
250757771,5
250757772,5
250762950,7
250763743,8
250764470,5
250766115,8
250766945,5
250776283,8
250778786,7
250778790,7
250784167,5
250785240,7
250793243,7
250800610,5
250803124,7
250805672,8
250805692,8
250807667,5
250811963,2
250819259,5
250822419,8
250830207,5
250835413,7
250837544,6
250858911,7
250863171,7
250864627,5
250869583,7
250870789,7
250872418,5
250872474,7
250872475,7
250872656,5
250872688,2
250872741,5
250872756,5
250872757,5
250872763,5
250872807,5
250872822,5
250872832,5
250872841,5
250872844,5
250872877,5
250872914,5
250872939,5
250873023,5
250873077,2
250873093,5
250873122,5
250873123,5
250873124,7
250873137,5
250873141,5
250873150,5
250873158,5
250877109,8
250879436,5
250880026,8
250882048,5
250885645,7
250887390,7
250888379,7
250891737,5
250891738,5
250893986,5
250899014,5
250901218,7
250905114,
250906222,7
250906238,8
250906248,7
250907236,7
250912237,5
250922335,2
250922465,7
250930998,5
250945339,5
250945685,5
250958117,7
250968090,5
250973340,7
250973341,8
250979550,7
250995923,
250996088,7
251000622,8
251005249,5
251006086,5
251006120,
251006323,5
251010003,8
251016473,5
251022901,5
251023326,5
251026363,5
251039840,5
251041472,5
251041973,7
251042946,5
251042972,5
251042988,7
251044533,5
251051228,7
251051509,5
251057120,7
251057121,7
251059551,7
251059552,7
251060026,5
251060064,5
251072488,5
251072603,5
251074596,2
251074890,7
251079700,5
251083226,5
251084153,5
251085463,7
251087755,5
251089381,5
251099866,7
251101458,7
251101905,8
251109108,7
251114806,5
251114811,5
251117754,5
251140553,7
251147630,5
251156332,5
251156333,5
251163145,7
251166203,5
251176881,7
251180010,5
251181262,5
251189765,5
251190363,8
251190439,8
251191312,7
251191320,5
251192835,5
251199453,5
251199608,5
251199879,5
251223491,5
251224759,5
251229068,5
251235223,5
251235402,8
251237780,2
251238789,5
251244848,5
251263894,5
251267856,5
251269921,7
251269930,7
251278462,7
251288647,3
251290163,8
251290791,7
251292686,2
251298429,7
251301713,7
251301716,7
251305391,5
251305393,5
251306678,5
251309150,8
251313236,5
251313238,5
251320010,5
251320042,5
251320043,5
251320905,7
251324048,5
251326485,7
251333172,7
251334226,
251335885,8
251337060,
251337576,5
251340122,5
251347080,5
251369370,5
251370323,5
251373307,
251380519,2
251380786,5
251380788,5
251380794,5
251380796,5
251383365,2
251384514,5
251386351,5
251389693,5
251392549,7
251402712,5
251402717,5
251402756,5
251402770,5
251402784,5
251402785,5
251402812,7
251408126,2
251408880,5
251415848,7
251418966,5
251418967,5
251418971,5
251418972,5
251420363,7
251421212,7
251421221,5
251421241,5
251422916,5
251430176,5
251440483,
251440485,
251440497,
251440500,
251444865,8
251449691,7
251449711,7
251449714,7
251451594,5
251451666,8
251453530,7
251454124,5
251454125,5
251454152,5
251455037,5
251457962,5
251466523,2
251466538,5
251467321,6
251470841,5
251473964,5
251481618,2
251482898,8
251483096,8
251483097,5
251484804,7
251485448,5
251486359,5
251486360,5
251486364,7
251496383,9
251499502,5
251500156,7
251501605,7
251511153,5
251511157,5
251511160,5
251511626,5
251511635,5
251512231,5
251517691,7
251519117,
251519118,
251520535,8
251527828,5
251532095,5
251540639,5
251540644,5
251540646,5
251540653,5
251540656,5
251544944,7
251545438,
251545494,5
251554100,5
251555873,5
251562825,5
251562826,5
251562832,5
251563637,7
251564183,5
251564202,5
251564204,5
251565214,8
251567393,7
251567469,5
251572809,5
251576787,5
251582791,5
251586044,7
251588283,7
251590276,8
251591678,7
251596470,5
251596774,5
251596780,5
251600973,7
251601161,7
251601166,5
251603023,5
251612992,7
251614380,8
251620864,
251629184,7
251630096,8
251630097,7
251640134,2
251641368,5
251641389,5
251641620,5
251641749,5
251641751,5
251641756,5
251645682,7
251646567,5
251647090,7
251647091,7
251647094,7
251648296,5
251648602,5
251650486,8
251653742,5
251667262,5
251667559,5
251668405,8
251668416,8
251668481,5
251670145,2
251673734,7
251674485,7
251679577,5
251692762,5
251694689,7
251695580,5
251696056,5
251696830,2
251697155,7
251703050,2
251710054,7
251710725,5
251711769,8
251713226,5
251713447,7
251719504,5
251729126,5
251734689,5
251734793,5
251767321,5
251770421,5
251770895,5
251772292,5
251772297,5
251772302,5
251777745,5
251785278,5
251785541,7
251792620,7
251793422,7
251796654,5
251803778,8
251808960,7
251810935,5
251812414,5
251827436,7
251830626,7
251830920,5
251838269,5
251844786,5
251849476,7
251849849,5
251849857,5
251849868,5
251851124,5
251853653,5
251853667,5
251853761,7
251853877,5
251858273,5
251864095,5
251864352,5
251867359,7
251867954,5
251871313,2
251871350,7
251871418,7
251871784,5
251874001,5
251874011,5
251875405,5
251878528,2
251882517,5
251883763,8
251885021,8
251885787,7
251885895,5
251892291,8
251893367,5
251898384,8
251901039,8
251907998,5
251918587,5
251919263,7
251921730,5
251924636,
251926475,8
251929878,5
251929880,5
251931449,5
251931986,8
251935102,8
251939109,5
251939116,5
251939123,7
251939134,5
251939136,5
251939150,5
251939151,5
251939153,5
251939157,5
251942982,7
251948074,8
251948334,5
251948390,5
251948506,7
251949371,5
251953928,5
251954639,5
251956471,8
251956472,5
251969110,7
251971044,5
251971272,15
251972513,5
251972713,
251981119,5
251981121,5
251981123,5
251981126,5
251981127,5
251989736,7
251989738,5
251990049,8
251990251,5
251992201,5
251992547,7
251992987,5
251993478,5
251998990,5
252002069,5
252003904,5
252009221,7
252013014,5
252013550,
252014560,5
252014761,7
252015233,5
252015351,5
252016264,5
252017275,7
252019612,7
252025322,5
252025721,5
252025815,5
252029413,5
252031231,5
252036843,2
252037359,5
252046960,8
252048347,5
252050053,5
252051609,5
252064665,
252066524,5
252069675,5
252075253,5
252078454,5
252078871,5
252079582,7
252079588,2
252079589,2
252079690,5
252080502,5
252082661,5
252084917,5
252087188,5
252096237,5
252096240,5
252097513,7
252098097,5
252104626,5
252110475,5
252112072,5
252112489,7
252112637,5
252113340,7
252113586,8
252116412,5
252118498,7
252119073,5
252119096,7
252124898,5
252129994,5
252130996,2
252135446,7
252139632,5
252140267,8
252141618,2
252141621,2
252143733,8
252143734,7
252144744,8
252146861,7
252148942,7
252154052,5
252156326,8
252170485,
252171358,5
252175628,5
252175631,5
252175638,7
252177114,5
252178837,5
252180658,5
252180661,5
252192880,7
252196132,8
252197147,9
252204569,7
252208496,5
252217622,5
252220880,5
252226945,5
252226950,5
252226955,5
252226974,5
252226975,5
252230167,7
252230168,5
252230395,5
252230458,5
252232392,
252239333,7
252245791,5
252247722,5
252248093,5
252248095,5
252248099,5
252248948,5
252249982,5
252249987,7
252252110,5
252252112,5
252252114,5
252252115,5
252252253,7
252254390,5
252262371,5
252262398,5
252274372,7
252276838,5
252276843,5
252279142,5
252279155,5
252279422,7
252285845,5
252286972,7
252288144,7
252288145,5
252288147,7
252295185,7
252296391,
252298761,5
252299013,8
252309097,8
252310343,5
252317465,5
252320895,5
252323802,5
252323892,5
252327433,7
252327541,8
252327912,5
252330020,5
252330029,5
252330040,7
252330045,7
252342570,5
252344168,5
252347362,5
252347364,5
252347380,5
252347381,5
252348173,5
252349042,5
252349045,5
252351291,8
252352994,5
252361188,5
252364440,5
252367867,15
252370963,5
252372018,8
252372028,8
252378158,5
252380410,5
252383297,5
252385520,8
252393048,5
252393376,5
252406997,3
252412415,5
252415047,5
252415048,5
252423243,5
252423245,5
252424379,5
252438758,2
252438831,5
252438862,7
252438889,8
252438892,7
252438911,2
252438929,5
252438931,8
252438972,5
252438988,5
252439022,5
252439059,7
252439086,5
252439097,2
252439209,2
252439258,7
252439272,5
252439274,2
252439934,2
252440098,5
252443365,
252443366,
252443633,5
252443634,5
252447279,7
252452441,5
252460012,8
252465998,5
252467410,5
252470893,5
252470899,5
252482575,5
252482888,5
252482890,5
252483484,5
252489624,8
252489651,5
252494130,5
252494356,7
252496298,5
252496311,5
252500275,5
252500528,5
252500864,7
252503510,7
252504996,5
252510687,7
252510902,7
252512446,5
252513421,5
